%time,field.data
592140000000,-0.365386128426
592170000000,-0.354931592941
592210000000,-0.344996213913
592250000000,-0.337072253227
592300000000,-0.329105257988
592300000000,-0.321954607964
592340000000,-0.316051721573
592340000000,-0.307965636253
592390000000,-0.300041794777
592390000000,-0.294865965843
592430000000,-0.289346575737
592430000000,-0.2838960886
592470000000,-0.278597831726
592470000000,-0.273218035698
592520000000,-0.267961263657
592520000000,-0.258592128754
592560000000,-0.251769542694
592560000000,-0.247672080994
592610000000,-0.243346095085
592610000000,-0.238273501396
592650000000,-0.23075056076
592660000000,-0.223127007484
592700000000,-0.214897274971
592740000000,-0.208399653435
592790000000,-0.200849533081
592790000000,-0.197093009949
592830000000,-0.189970254898
592830000000,-0.183017492294
592880000000,-0.179204940796
592880000000,-0.172562837601
592920000000,-0.164713740349
592970000000,-0.162054538727
592970000000,-0.155780673027
593010000000,-0.149225950241
593010000000,-0.145431876183
593050000000,-0.141108751297
593060000000,-0.136177539825
593100000000,-0.132396101952
593100000000,-0.129596471786
593140000000,-0.125779032707
593150000000,-0.11992931366
593190000000,-0.114540457726
593190000000,-0.110395431519
593240000000,-0.107123374939
593240000000,-0.103442192078
593280000000,-0.100342035294
593280000000,-0.0930508375168
593330000000,-0.0901125669479
593370000000,-0.0846590995789
593370000000,-0.0800203084946
593410000000,-0.0775207281113
593420000000,-0.0726944208145
593460000000,-0.0674130916595
593510000000,-0.0615925788879
593510000000,-0.0575015544891
593550000000,-0.0554158687592
593550000000,-0.0517624616623
593600000000,-0.0499082803726
593600000000,-0.0452550649643
593650000000,-0.0434087514877
593650000000,-0.039754986763
593690000000,-0.0368273258209
593700000000,-0.0333831310272
593740000000,-0.0303126573563
593780000000,-0.0260350704193
593830000000,-0.0234018564224
593870000000,-0.0175404548645
593870000000,-0.015398979187
593910000000,-0.0130196809769
593920000000,-0.0105357170105
593960000000,-0.00894892215729
594010000000,-0.0061742067337
594010000000,-0.0039199590683
594060000000,-0.00153589248657
594070000000,0.000654101371765
594110000000,0.003786444664
594150000000,0.00474917888641
594150000000,0.00708079338074
594200000000,0.00836569070816
594200000000,0.0104093551636
594240000000,0.0110984444618
594240000000,0.0116711854935
594280000000,0.012897670269
594290000000,0.0142249464989
594330000000,0.0160465240479
594380000000,0.017176926136
594420000000,0.0186895728111
594420000000,0.0193505883217
594460000000,0.0209406614304
594470000000,0.0215839147568
594510000000,0.0221675634384
594550000000,0.0221028327942
594550000000,0.0233787894249
594600000000,0.0237453579903
594600000000,0.0247277021408
594640000000,0.0250749588013
594640000000,0.0245860815048
594680000000,0.0255310535431
594730000000,0.0253337621689
594730000000,0.0264077782631
594770000000,0.0250195264816
594770000000,0.0268185138702
594820000000,0.0273024439812
594820000000,0.0279476642609
594870000000,0.0267081260681
594870000000,0.0264259576797
594910000000,0.0266169309616
594910000000,0.0266007781029
594950000000,0.0253252387047
594950000000,0.0252864360809
595000000000,0.0264136195183
595000000000,0.0256515741348
595000000000,0.0266918540001
595040000000,0.0263856053352
595040000000,0.0252419710159
595050000000,0.025784611702
595070000000,0.0253260731697
595110000000,0.0255196094513
595110000000,0.024856865406
595160000000,0.0243899226189
595160000000,0.0235890746117
595200000000,0.0246713161469
595200000000,0.0244739055634
595240000000,0.0256544351578
595250000000,0.0253704190254
595290000000,0.0246529579163
595330000000,0.0257902145386
595380000000,0.0242787003517
595380000000,0.0262313485146
595420000000,0.0247043371201
595430000000,0.0249940156937
595470000000,0.0247791409492
595510000000,0.0253863930702
595510000000,0.0241569280624
595560000000,0.0244137048721
595560000000,0.0235918164253
595600000000,0.0243105888367
595610000000,0.0254136919975
595650000000,0.0251823663712
595700000000,0.0253636837006
595700000000,0.0246495008469
595740000000,0.0247397422791
595740000000,0.0236616134644
595780000000,0.024475812912
595780000000,0.0252836942673
595780000000,0.024020075798
595830000000,0.0248118042946
595830000000,0.0250936746597
595840000000,0.0249740481377
595860000000,0.0257560610771
595900000000,0.0256496071815
595950000000,0.0242894291878
595950000000,0.0236565470695
595990000000,0.0255103707314
595990000000,0.0239284038544
596030000000,0.0237209200859
596030000000,0.0250666737556
596080000000,0.0256218910217
596080000000,0.0246614217758
596120000000,0.0248701572418
596120000000,0.0246537923813
596170000000,0.0240353941917
596170000000,0.0252375602722
596210000000,0.0244804620743
596250000000,0.0248898863792
596250000000,0.0250616669655
596300000000,0.0245868563652
596310000000,0.0234525799751
596350000000,0.0235412716866
596400000000,0.0241839289665
596440000000,0.0241497755051
596440000000,0.0235339999199
596490000000,0.0239100456238
596490000000,0.0232235193253
596530000000,0.0229170918465
596530000000,0.0223267674446
596570000000,0.0236647129059
596590000000,0.0222039222717
596630000000,0.0227175354958
596670000000,0.0228871703148
596670000000,0.0223284363747
596720000000,0.0223876833916
596720000000,0.0219777226448
596760000000,0.0226021409035
596770000000,0.021980047226
596810000000,0.022821366787
596850000000,0.0222908854485
596850000000,0.0220977067947
596900000000,0.023332297802
596910000000,0.0218440890312
596950000000,0.0224938988686
597000000000,0.0203911662102
597000000000,0.0213195681572
597040000000,0.0219413638115
597040000000,0.0212378501892
597090000000,0.0209168791771
597130000000,0.0194721221924
597130000000,0.0194894075394
597170000000,0.0201920866966
597170000000,0.0193693637848
597220000000,0.019959628582
597220000000,0.0197161436081
597270000000,0.0205912590027
597270000000,0.0191276073456
597310000000,0.0200389027596
597320000000,0.0198893547058
597360000000,0.0185378789902
597410000000,0.0196620821953
597410000000,0.0179991722107
597450000000,0.0182745456696
597460000000,0.0194759368896
597510000000,0.018593609333
597550000000,0.0189635157585
597550000000,0.0180431008339
597590000000,0.017364859581
597610000000,0.0177468061447
597650000000,0.0176911950111
597690000000,0.0170516967773
597740000000,0.0168451070786
597740000000,0.0169807672501
597790000000,0.0175947546959
597790000000,0.0163497924805
597830000000,0.0169905424118
597840000000,0.0164116621017
597880000000,0.0175834298134
597920000000,0.0167790651321
597970000000,0.0166102647781
597970000000,0.0165147185326
598010000000,0.0164369940758
598020000000,0.0163922309875
598070000000,0.0161935687065
598110000000,0.0168641805649
598110000000,0.0168575048447
598150000000,0.0165709853172
598150000000,0.0159223079681
598200000000,0.0151549577713
598200000000,0.0151793956757
598240000000,0.015641450882
598240000000,0.0163534879684
598290000000,0.0156109929085
598290000000,0.0166543126106
598290000000,0.0147947669029
598330000000,0.014720261097
598330000000,0.0136744379997
598340000000,0.0142765641212
598370000000,0.0149503946304
598410000000,0.0147337317467
598410000000,0.0139387845993
598450000000,0.0141353011131
598460000000,0.0131722688675
598500000000,0.0147941708565
598550000000,0.01303845644
598550000000,0.0135492086411
598590000000,0.0132230520248
598590000000,0.0116569399834
598630000000,0.0114464759827
598640000000,0.0124809741974
598680000000,0.0115624666214
598720000000,0.0116620659828
598770000000,0.0107163786888
598770000000,0.0104896426201
598810000000,0.0114286541939
598820000000,0.0112239718437
598860000000,0.0101577043533
598900000000,0.00952988862991
598900000000,0.00899201631546
598900000000,0.00883942842484
598950000000,0.010068833828
598950000000,0.00936901569366
598970000000,0.00956565141678
598990000000,0.0104899406433
599040000000,0.0094558596611
599040000000,0.00896090269089
599080000000,0.00875037908554
599080000000,0.00833183526993
599130000000,0.00835222005844
599130000000,0.00836360454559
599170000000,0.00831174850464
599170000000,0.00753349065781
599210000000,0.00864118337631
599210000000,0.00676542520523
599260000000,0.00808876752853
599260000000,0.00806069374084
599300000000,0.00850629806519
599300000000,0.00938630104065
599300000000,0.00984865427017
599340000000,0.00840777158737
599350000000,0.00933790206909
599360000000,0.00729769468307
599380000000,0.00710612535477
599420000000,0.00584077835083
599470000000,0.00657147169113
599470000000,0.00810182094574
599520000000,0.00819051265717
599520000000,0.00746351480484
599560000000,0.00686675310135
599560000000,0.00561445951462
599610000000,0.00626373291016
599620000000,0.00615191459656
599660000000,0.00629878044128
599700000000,0.00657850503922
599700000000,0.00621539354324
599700000000,0.00583344697952
599750000000,0.00598901510239
599750000000,0.0059300661087
599770000000,0.00591158866882
599790000000,0.00615710020065
599840000000,0.00566536188126
599880000000,0.00525760650635
599880000000,0.00493007898331
599930000000,0.00482785701752
599930000000,0.00568878650665
599970000000,0.00466918945312
600010000000,0.0059831738472
600010000000,0.00511229038239
600060000000,0.00517344474792
600070000000,0.00423574447632
600110000000,0.00548535585403
600150000000,0.00545328855515
600150000000,0.00572097301483
600200000000,0.00485503673553
600200000000,0.00467592477798
600240000000,0.00438284873962
600240000000,0.00549852848053
600290000000,0.00443780422211
600290000000,0.00400376319885
600330000000,0.00373643636703
600330000000,0.00327968597412
600370000000,0.00403970479965
600370000000,0.00424063205719
600420000000,0.00382697582245
600430000000,0.00392723083496
600470000000,0.00399416685104
600520000000,0.00291550159454
600520000000,0.00273668766022
600560000000,0.00386476516724
600580000000,0.00402188301086
600620000000,0.00355929136276
600670000000,0.00279259681702
600670000000,0.00302171707153
600710000000,0.0034441947937
600710000000,0.00355219841003
600760000000,0.00266897678375
600800000000,0.00278288125992
600800000000,0.00283312797546
600840000000,0.00315648317337
600850000000,0.00273734331131
600890000000,0.00165128707886
600930000000,0.00215351581573
600980000000,0.00225895643234
600980000000,0.00171428918839
601020000000,0.00132608413696
601020000000,0.0015577673912
601060000000,0.00110667943954
601070000000,0.00176423788071
601110000000,0.00170058012009
601150000000,0.000910043716431
601200000000,0.000487327575684
601200000000,0.0016143321991
601250000000,0.000815868377686
601270000000,0.000555276870728
601310000000,0.00103938579559
601350000000,0.000393867492676
601360000000,0.00223016738892
601400000000,0.000175416469574
601410000000,0.000330090522766
601450000000,4.98294830322e-05
601450000000,0.000412046909332
601490000000,-3.20672988892e-05
601490000000,0.000254929065704
601540000000,-0.000965714454651
601540000000,-0.00177621841431
601580000000,-0.00195741653442
601590000000,-0.00122261047363
601630000000,-0.000607490539551
601670000000,-0.00160717964172
601670000000,-0.000718235969543
601720000000,-0.00253105163574
601720000000,-0.00284850597382
601760000000,-0.00312209129333
601760000000,-0.00367760658264
601810000000,-0.00422763824463
601850000000,-0.00382518768311
601850000000,-0.00386571884155
601900000000,-0.00299644470215
601910000000,-0.00374794006348
601950000000,-0.00397336483002
602000000000,-0.00396072864532
602000000000,-0.00477743148804
602040000000,-0.00419688224792
602040000000,-0.00504589080811
602080000000,-0.0048121213913
602080000000,-0.00528872013092
602130000000,-0.00480735301971
602130000000,-0.00434470176697
602170000000,-0.00478804111481
602170000000,-0.00498962402344
602210000000,-0.00441801548004
602210000000,-0.00511229038239
602260000000,-0.00513434410095
602260000000,-0.00480604171753
602300000000,-0.00448000431061
602300000000,-0.00408184528351
602340000000,-0.00416171550751
602350000000,-0.0048416852951
602390000000,-0.00507509708405
602430000000,-0.00333344936371
602430000000,-0.00433957576752
602480000000,-0.00377607345581
602490000000,-0.0037624835968
602530000000,-0.00255048274994
602580000000,-0.00481104850769
602620000000,-0.00358247756958
602620000000,-0.0070835351944
602670000000,-0.00857722759247
602670000000,-0.00974798202515
602710000000,-0.0115290880203
602710000000,-0.0108585357666
602750000000,-0.00980949401855
602750000000,-0.0102962255478
602800000000,-0.0102151632309
602800000000,-0.0093914270401
602840000000,-0.00878870487213
602850000000,-0.00929892063141
602890000000,-0.0093115568161
602930000000,-0.00985884666443
602980000000,-0.00864636898041
602980000000,-0.00857388973236
603020000000,-0.00713086128235
603020000000,-0.00818300247192
603070000000,-0.00747656822205
603070000000,-0.00536155700684
603110000000,-0.00614130496979
603120000000,-0.00582361221313
603170000000,-0.00567936897278
603210000000,-0.0046648979187
603210000000,-0.00559723377228
603260000000,-0.00407207012177
603270000000,-0.00388419628143
603310000000,-0.0038640499115
603350000000,-0.00324892997742
603400000000,-0.00225758552551
603400000000,-0.00276207923889
603440000000,-0.00265038013458
603450000000,-0.00216042995453
603490000000,-0.00220668315887
603530000000,-0.000615477561951
603580000000,-0.000726103782654
603580000000,-0.000331163406372
603620000000,-0.00109481811523
603630000000,-0.00168395042419
603670000000,-0.000666379928589
603710000000,0.000248074531555
603720000000,0.00146609544754
603760000000,0.00087034702301
603760000000,0.00121164321899
603760000000,0.000384747982025
603800000000,-0.000110149383545
603800000000,0.00115931034088
603810000000,0.000529110431671
603830000000,0.00184494256973
603870000000,0.00183653831482
603870000000,0.00154602527618
603920000000,0.00091141462326
603920000000,0.00122356414795
603960000000,0.000995874404907
603960000000,0.00167596340179
604000000000,0.0017147064209
604000000000,0.00232642889023
604050000000,0.00231027603149
604050000000,0.00162619352341
604090000000,0.00238442420959
604090000000,0.00197470188141
604130000000,0.00166434049606
604130000000,0.00288820266724
604140000000,0.00233602523804
604180000000,0.0025155544281
604190000000,0.00289416313171
604240000000,0.00423753261566
604280000000,0.00448369979858
604280000000,0.00427043437958
604320000000,0.0029382109642
604320000000,0.00261694192886
604370000000,0.00400561094284
604370000000,0.00321978330612
604410000000,0.00303280353546
604420000000,0.00381100177765
604460000000,0.00374746322632
604500000000,0.00383502244949
604500000000,0.00404578447342
604550000000,0.00375431776047
604550000000,0.00382047891617
604600000000,0.0050875544548
604600000000,0.00415605306625
604640000000,0.00508064031601
604650000000,0.00483751296997
604690000000,0.0048161149025
604730000000,0.00575041770935
604730000000,0.00560623407364
604780000000,0.00512290000916
604790000000,0.00621384382248
604830000000,0.00628417730331
604880000000,0.00484371185303
604880000000,0.0060111284256
604920000000,0.0062261223793
604930000000,0.00590932369232
604970000000,0.00644409656525
605010000000,0.00614881515503
605060000000,0.0053915977478
605060000000,0.00562995672226
605100000000,0.0068199634552
605110000000,0.00641494989395
605150000000,0.00551420450211
605200000000,0.00637698173523
605240000000,0.00721889734268
605240000000,0.00614082813263
605280000000,0.00684213638306
605280000000,0.00578737258911
605330000000,0.00687897205353
605330000000,0.00618195533752
605370000000,0.00777906179428
605370000000,0.00714093446732
605420000000,0.00810039043427
605460000000,0.00809264183044
605460000000,0.00976991653442
605510000000,0.0075204372406
605510000000,0.00758707523346
605550000000,0.0074058175087
605560000000,0.00732952356339
605600000000,0.00846493244171
605650000000,0.00773245096207
605650000000,0.00764179229736
605650000000,0.00836801528931
605690000000,0.00751131772995
605690000000,0.00748187303543
605740000000,0.00733315944672
605740000000,0.00706857442856
605780000000,0.00806206464767
605780000000,0.00758749246597
605820000000,0.00735503435135
605820000000,0.00747394561768
605870000000,0.00722742080688
605870000000,0.00814646482468
605910000000,0.00738245248795
605910000000,0.00693595409393
605960000000,0.00749498605728
605960000000,0.00743287801743
606000000000,0.00792849063873
606000000000,0.00763338804245
606040000000,0.00763577222824
606040000000,0.00883328914642
606080000000,0.00884652137756
606130000000,0.00755900144577
606130000000,0.00739085674286
606170000000,0.00688934326172
606170000000,0.00685220956802
606220000000,0.0067213177681
606220000000,0.00834172964096
606260000000,0.00736963748932
606270000000,0.00754034519196
606310000000,0.00668919086456
606360000000,0.0066813826561
606400000000,0.00556397438049
606400000000,0.00547802448273
606440000000,0.00697207450867
606450000000,0.00575029850006
606500000000,0.00592541694641
606540000000,0.00597304105759
606540000000,0.00659519433975
606580000000,0.00559294223785
606590000000,0.00532698631287
606630000000,0.00523287057877
606670000000,0.00551795959473
606670000000,0.00622510910034
606710000000,0.0051560997963
606710000000,0.00433987379074
606760000000,0.00634211301804
606760000000,0.00460189580917
606800000000,0.00565332174301
606840000000,0.00483763217926
606850000000,0.00626093149185
606890000000,0.0051708817482
606890000000,0.00454407930374
606930000000,0.00390261411667
606940000000,0.00398683547974
606980000000,0.0036495923996
607020000000,0.00335216522217
607020000000,0.00347602367401
607070000000,0.00382447242737
607070000000,0.00337964296341
607110000000,0.00403290987015
607120000000,0.00343990325928
607160000000,0.00307959318161
607200000000,0.00468635559082
607200000000,0.00420361757278
607250000000,0.00343322753906
607250000000,0.0030425786972
607290000000,0.00324499607086
607290000000,0.00353395938873
607340000000,0.00445228815079
607340000000,0.00325858592987
607380000000,0.00383025407791
607380000000,0.00312477350235
607430000000,0.00287491083145
607430000000,0.00398594141006
607470000000,0.00465655326843
607480000000,0.00383681058884
607520000000,0.00287854671478
607570000000,0.00319170951843
607570000000,0.00461179018021
607610000000,0.00468629598618
607620000000,0.00421369075775
607660000000,0.0032023191452
607700000000,0.00469315052032
607740000000,0.00428193807602
607740000000,0.00433075428009
607790000000,0.00513768196106
607800000000,0.00485867261887
607840000000,0.00437659025192
607840000000,0.00558477640152
607880000000,0.00515413284302
607890000000,0.00564235448837
607930000000,0.00458353757858
607970000000,0.00421321392059
607970000000,0.00536888837814
